x_coord,y_coord,z_coord
0.1694,-0.0712098,0
0.1736,-0.0793526,0
0.1778,-0.0874954,0
0.182,-0.0956383,0
0.1862,-0.103781,0
0.1904,-0.111924,0
0.1946,-0.120067,0
0.1988,-0.12821,0
0.203,-0.136352,0
0.2072,-0.144495,0
0.2114,-0.152638,0
0.2156,-0.160781,0
0.2198,-0.168924,0
0.224,-0.177067,0
0.2282,-0.185209,0
0.2324,-0.193352,0
0.2366,-0.201495,0
0.2408,-0.209638,0
0.245,-0.217781,0
0.2492,-0.225923,0
0.2534,-0.234066,0
0.2576,-0.242209,0
0.2618,-0.250352,0
0.266,-0.258495,0
0.2702,-0.266638,0
0.2744,-0.27478,0
0.2786,-0.282923,0
0.2828,-0.291066,0
0.287,-0.299209,0
0.2912,-0.307352,0
0.2954,-0.315495,0
0.2996,-0.323637,0
0.3038,-0.33178,0
0.308,-0.339923,0
0.3122,-0.348066,0
0.3164,-0.356209,0
0.3206,-0.364352,0
0.3248,-0.372494,0
0.329,-0.380637,0
0.3332,-0.38878,0
0.3374,-0.396923,0
0.3416,-0.405066,0
0.3458,-0.413208,0
0.35,-0.421351,0
0.3542,-0.429494,0
0.3584,-0.437637,0
0.3626,-0.44578,0
0.3668,-0.453923,0
0.371,-0.462065,0
0.3752,-0.470208,0
0.3794,-0.478351,0
0.3836,-0.486494,0
0.3878,-0.494637,0
0.392,-0.50278,0
0.3962,-0.510922,0
0.4004,-0.519065,0
0.4046,-0.527208,0
0.4088,-0.535351,0
0.413,-0.543494,0
0.4172,-0.551637,0
0.4214,-0.559779,0
0.4256,-0.567922,0
0.4298,-0.576065,0
0.434,-0.584208,0
0.4382,-0.592351,0
0.4424,-0.600493,0
0.4466,-0.608636,0
0.4508,-0.616779,0
0.455,-0.624922,0
0.4592,-0.633065,0
0.4634,-0.641208,0
0.4676,-0.64935,0
0.4718,-0.657493,0
0.476,-0.665636,0
0.4802,-0.673779,0
0.4844,-0.681922,0
0.4886,-0.690065,0
0.4928,-0.698207,0
0.497,-0.70635,0
0.5012,-0.714493,0
0.5054,-0.722636,0
0.5096,-0.730779,0
0.5138,-0.738922,0
0.518,-0.747064,0
0.5222,-0.755207,0
0.5264,-0.76335,0
0.5306,-0.771493,0
0.5348,-0.779636,0
0.539,-0.787778,0
0.5432,-0.795921,0
0.5474,-0.804064,0
0.5516,-0.812207,0
0.5558,-0.82035,0
0.56,-0.828493,0
0.13,-0.0152778,0
0.1339,-0.0236667,0
0.1378,-0.0320556,0
0.1417,-0.0404445,0
0.1456,-0.0488334,0
0.1495,-0.0572223,0
0.1534,-0.0656111,0
0.1573,-0.074,0
0.1612,-0.0823889,0
0.1651,-0.0907778,0
0.169,-0.0991667,0
0.1729,-0.107556,0
0.1768,-0.115944,0
0.1807,-0.124333,0
0.1846,-0.132722,0
0.1885,-0.141111,0
0.1924,-0.1495,0
0.1963,-0.157889,0
0.2002,-0.166278,0
0.2041,-0.174667,0
0.208,-0.183056,0
0.2119,-0.191444,0
0.2158,-0.199833,0
0.2197,-0.208222,0
0.2236,-0.216611,0
0.2275,-0.225,0
0.2314,-0.233389,0
0.2353,-0.241778,0
0.2392,-0.250167,0
0.2431,-0.258555,0
0.247,-0.266944,0
0.2509,-0.275333,0
0.2548,-0.283722,0
0.2587,-0.292111,0
0.2626,-0.3005,0
0.2665,-0.308889,0
0.2704,-0.317278,0
0.2743,-0.325667,0
0.2782,-0.334055,0
0.2821,-0.342444,0
0.286,-0.350833,0
0.2899,-0.359222,0
0.2938,-0.367611,0
0.2977,-0.376,0
0.3016,-0.384389,0
0.3055,-0.392778,0
0.3094,-0.401167,0
0.3133,-0.409555,0
0.3172,-0.417944,0
0.3211,-0.426333,0
0.325,-0.434722,0
0.3289,-0.443111,0
0.3328,-0.4515,0
0.3367,-0.459889,0
0.3406,-0.468278,0
0.3445,-0.476666,0
0.3484,-0.485055,0
0.3523,-0.493444,0
0.3562,-0.501833,0
0.3601,-0.510222,0
0.364,-0.518611,0
0.3679,-0.527,0
0.3718,-0.535389,0
0.3757,-0.543778,0
0.3796,-0.552166,0
0.3835,-0.560555,0
0.3874,-0.568944,0
0.3913,-0.577333,0
0.3952,-0.585722,0
0.3991,-0.594111,0
0.403,-0.6025,0
0.4069,-0.610889,0
0.4108,-0.619277,0
0.4147,-0.627666,0
0.4186,-0.636055,0
0.4225,-0.644444,0
0.4264,-0.652833,0
0.4303,-0.661222,0
0.4342,-0.669611,0
0.4381,-0.678,0
0.442,-0.686389,0
0.4459,-0.694777,0
0.4498,-0.703166,0
0.4537,-0.711555,0
0.4576,-0.719944,0
0.4615,-0.728333,0
0.4654,-0.736722,0
0.4693,-0.745111,0
0.4732,-0.7535,0
0.4771,-0.761889,0
0.481,-0.770277,0
0.4849,-0.778666,0
0.4888,-0.787055,0
0.4927,-0.795444,0
0.4966,-0.803833,0
0.5005,-0.812222,0
0.5044,-0.820611,0
0.5083,-0.829,0
0.5122,-0.837388,0
0.5161,-0.845777,0
0.52,-0.854166,0
0.12,-0.0163185,0
0.1236,-0.024928,0
0.1272,-0.0335375,0
0.1308,-0.042147,0
0.1344,-0.0507565,0
0.138,-0.059366,0
0.1416,-0.0679755,0
0.1452,-0.076585,0
0.1488,-0.0851945,0
0.1524,-0.093804,0
0.156,-0.102414,0
0.1596,-0.111023,0
0.1632,-0.119633,0
0.1668,-0.128242,0
0.1704,-0.136852,0
0.174,-0.145461,0
0.1776,-0.154071,0
0.1812,-0.16268,0
0.1848,-0.17129,0
0.1884,-0.179899,0
0.192,-0.188509,0
0.1956,-0.197118,0
0.1992,-0.205728,0
0.2028,-0.214337,0
0.2064,-0.222947,0
0.21,-0.231556,0
0.2136,-0.240166,0
0.2172,-0.248775,0
0.2208,-0.257385,0
0.2244,-0.265994,0
0.228,-0.274604,0
0.2316,-0.283213,0
0.2352,-0.291823,0
0.2388,-0.300432,0
0.2424,-0.309042,0
0.246,-0.317651,0
0.2496,-0.326261,0
0.2532,-0.33487,0
0.2568,-0.34348,0
0.2604,-0.352089,0
0.264,-0.360699,0
0.2676,-0.369308,0
0.2712,-0.377918,0
0.2748,-0.386527,0
0.2784,-0.395137,0
0.282,-0.403746,0
0.2856,-0.412356,0
0.2892,-0.420965,0
0.2928,-0.429575,0
0.2964,-0.438184,0
0.3,-0.446794,0
0.3036,-0.455403,0
0.3072,-0.464013,0
0.3108,-0.472622,0
0.3144,-0.481232,0
0.318,-0.489841,0
0.3216,-0.498451,0
0.3252,-0.50706,0
0.3288,-0.51567,0
0.3324,-0.524279,0
0.336,-0.532889,0
0.3396,-0.541498,0
0.3432,-0.550108,0
0.3468,-0.558717,0
0.3504,-0.567327,0
0.354,-0.575936,0
0.3576,-0.584546,0
0.3612,-0.593155,0
0.3648,-0.601765,0
0.3684,-0.610374,0
0.372,-0.618984,0
0.3756,-0.627593,0
0.3792,-0.636203,0
0.3828,-0.644812,0
0.3864,-0.653422,0
0.39,-0.662031,0
0.3936,-0.67064,0
0.3972,-0.67925,0
0.4008,-0.687859,0
0.4044,-0.696469,0
0.408,-0.705078,0
0.4116,-0.713688,0
0.4152,-0.722297,0
0.4188,-0.730907,0
0.4224,-0.739516,0
0.426,-0.748126,0
0.4296,-0.756735,0
0.4332,-0.765345,0
0.4368,-0.773954,0
0.4404,-0.782564,0
0.444,-0.791173,0
0.4476,-0.799783,0
0.4512,-0.808392,0
0.4548,-0.817002,0
0.4584,-0.825611,0
0.462,-0.834221,0
0.4656,-0.84283,0
0.4692,-0.85144,0
0.4728,-0.860049,0
0.4764,-0.868659,0
0.48,-0.877268,0
0.11,-0.0173329,0
0.1133,-0.0261396,0
0.1166,-0.0349462,0
0.1199,-0.0437529,0
0.1232,-0.0525595,0
0.1265,-0.0613662,0
0.1298,-0.0701728,0
0.1331,-0.0789795,0
0.1364,-0.0877861,0
0.1397,-0.0965928,0
0.143,-0.105399,0
0.1463,-0.114206,0
0.1496,-0.123013,0
0.1529,-0.131819,0
0.1562,-0.140626,0
0.1595,-0.149433,0
0.1628,-0.158239,0
0.1661,-0.167046,0
0.1694,-0.175853,0
0.1727,-0.184659,0
0.176,-0.193466,0
0.1793,-0.202273,0
0.1826,-0.211079,0
0.1859,-0.219886,0
0.1892,-0.228692,0
0.1925,-0.237499,0
0.1958,-0.246306,0
0.1991,-0.255112,0
0.2024,-0.263919,0
0.2057,-0.272726,0
0.209,-0.281532,0
0.2123,-0.290339,0
0.2156,-0.299146,0
0.2189,-0.307952,0
0.2222,-0.316759,0
0.2255,-0.325566,0
0.2288,-0.334372,0
0.2321,-0.343179,0
0.2354,-0.351986,0
0.2387,-0.360792,0
0.242,-0.369599,0
0.2453,-0.378406,0
0.2486,-0.387212,0
0.2519,-0.396019,0
0.2552,-0.404825,0
0.2585,-0.413632,0
0.2618,-0.422439,0
0.2651,-0.431245,0
0.2684,-0.440052,0
0.2717,-0.448859,0
0.275,-0.457665,0
0.2783,-0.466472,0
0.2816,-0.475279,0
0.2849,-0.484085,0
0.2882,-0.492892,0
0.2915,-0.501699,0
0.2948,-0.510505,0
0.2981,-0.519312,0
0.3014,-0.528119,0
0.3047,-0.536925,0
0.308,-0.545732,0
0.3113,-0.554538,0
0.3146,-0.563345,0
0.3179,-0.572152,0
0.3212,-0.580958,0
0.3245,-0.589765,0
0.3278,-0.598572,0
0.3311,-0.607378,0
0.3344,-0.616185,0
0.3377,-0.624992,0
0.341,-0.633798,0
0.3443,-0.642605,0
0.3476,-0.651412,0
0.3509,-0.660218,0
0.3542,-0.669025,0
0.3575,-0.677832,0
0.3608,-0.686638,0
0.3641,-0.695445,0
0.3674,-0.704252,0
0.3707,-0.713058,0
0.374,-0.721865,0
0.3773,-0.730671,0
0.3806,-0.739478,0
0.3839,-0.748285,0
0.3872,-0.757091,0
0.3905,-0.765898,0
0.3938,-0.774705,0
0.3971,-0.783511,0
0.4004,-0.792318,0
0.4037,-0.801125,0
0.407,-0.809931,0
0.4103,-0.818738,0
0.4136,-0.827545,0
0.4169,-0.836351,0
0.4202,-0.845158,0
0.4235,-0.853965,0
0.4268,-0.862771,0
0.4301,-0.871578,0
0.4334,-0.880384,0
0.4367,-0.889191,0
0.44,-0.897998,0
0.1,-0.0183195,0
0.103,-0.0273015,0
0.106,-0.0362834,0
0.109,-0.0452654,0
0.112,-0.0542474,0
0.115,-0.0632293,0
0.118,-0.0722113,0
0.121,-0.0811932,0
0.124,-0.0901752,0
0.127,-0.0991571,0
0.13,-0.108139,0
0.133,-0.117121,0
0.136,-0.126103,0
0.139,-0.135085,0
0.142,-0.144067,0
0.145,-0.153049,0
0.148,-0.162031,0
0.151,-0.171013,0
0.154,-0.179995,0
0.157,-0.188977,0
0.16,-0.197959,0
0.163,-0.206941,0
0.166,-0.215923,0
0.169,-0.224905,0
0.172,-0.233886,0
0.175,-0.242868,0
0.178,-0.25185,0
0.181,-0.260832,0
0.184,-0.269814,0
0.187,-0.278796,0
0.19,-0.287778,0
0.193,-0.29676,0
0.196,-0.305742,0
0.199,-0.314724,0
0.202,-0.323706,0
0.205,-0.332688,0
0.208,-0.34167,0
0.211,-0.350652,0
0.214,-0.359634,0
0.217,-0.368616,0
0.22,-0.377598,0
0.223,-0.38658,0
0.226,-0.395562,0
0.229,-0.404544,0
0.232,-0.413526,0
0.235,-0.422508,0
0.238,-0.43149,0
0.241,-0.440471,0
0.244,-0.449453,0
0.247,-0.458435,0
0.25,-0.467417,0
0.253,-0.476399,0
0.256,-0.485381,0
0.259,-0.494363,0
0.262,-0.503345,0
0.265,-0.512327,0
0.268,-0.521309,0
0.271,-0.530291,0
0.274,-0.539273,0
0.277,-0.548255,0
0.28,-0.557237,0
0.283,-0.566219,0
0.286,-0.575201,0
0.289,-0.584183,0
0.292,-0.593165,0
0.295,-0.602147,0
0.298,-0.611129,0
0.301,-0.620111,0
0.304,-0.629093,0
0.307,-0.638075,0
0.31,-0.647056,0
0.313,-0.656038,0
0.316,-0.66502,0
0.319,-0.674002,0
0.322,-0.682984,0
0.325,-0.691966,0
0.328,-0.700948,0
0.331,-0.70993,0
0.334,-0.718912,0
0.337,-0.727894,0
0.34,-0.736876,0
0.343,-0.745858,0
0.346,-0.75484,0
0.349,-0.763822,0
0.352,-0.772804,0
0.355,-0.781786,0
0.358,-0.790768,0
0.361,-0.79975,0
0.364,-0.808732,0
0.367,-0.817714,0
0.37,-0.826696,0
0.373,-0.835678,0
0.376,-0.844659,0
0.379,-0.853641,0
0.382,-0.862623,0
0.385,-0.871605,0
0.388,-0.880587,0
0.391,-0.889569,0
0.394,-0.898551,0
0.397,-0.907533,0
0.4,-0.916515,0
0.09,-0.0192784,0
0.0927,-0.0284151,0
0.0954,-0.0375519,0
0.0981,-0.0466886,0
0.1008,-0.0558253,0
0.1035,-0.0649621,0
0.1062,-0.0740988,0
0.1089,-0.0832356,0
0.1116,-0.0923723,0
0.1143,-0.101509,0
0.117,-0.110646,0
0.1197,-0.119783,0
0.1224,-0.128919,0
0.1251,-0.138056,0
0.1278,-0.147193,0
0.1305,-0.156329,0
0.1332,-0.165466,0
0.1359,-0.174603,0
0.1386,-0.18374,0
0.1413,-0.192876,0
0.144,-0.202013,0
0.1467,-0.21115,0
0.1494,-0.220287,0
0.1521,-0.229423,0
0.1548,-0.23856,0
0.1575,-0.247697,0
0.1602,-0.256834,0
0.1629,-0.26597,0
0.1656,-0.275107,0
0.1683,-0.284244,0
0.171,-0.293381,0
0.1737,-0.302517,0
0.1764,-0.311654,0
0.1791,-0.320791,0
0.1818,-0.329928,0
0.1845,-0.339064,0
0.1872,-0.348201,0
0.1899,-0.357338,0
0.1926,-0.366474,0
0.1953,-0.375611,0
0.198,-0.384748,0
0.2007,-0.393885,0
0.2034,-0.403021,0
0.2061,-0.412158,0
0.2088,-0.421295,0
0.2115,-0.430432,0
0.2142,-0.439568,0
0.2169,-0.448705,0
0.2196,-0.457842,0
0.2223,-0.466979,0
0.225,-0.476115,0
0.2277,-0.485252,0
0.2304,-0.494389,0
0.2331,-0.503526,0
0.2358,-0.512662,0
0.2385,-0.521799,0
0.2412,-0.530936,0
0.2439,-0.540073,0
0.2466,-0.549209,0
0.2493,-0.558346,0
0.252,-0.567483,0
0.2547,-0.576619,0
0.2574,-0.585756,0
0.2601,-0.594893,0
0.2628,-0.60403,0
0.2655,-0.613166,0
0.2682,-0.622303,0
0.2709,-0.63144,0
0.2736,-0.640577,0
0.2763,-0.649713,0
0.279,-0.65885,0
0.2817,-0.667987,0
0.2844,-0.677124,0
0.2871,-0.68626,0
0.2898,-0.695397,0
0.2925,-0.704534,0
0.2952,-0.713671,0
0.2979,-0.722807,0
0.3006,-0.731944,0
0.3033,-0.741081,0
0.306,-0.750218,0
0.3087,-0.759354,0
0.3114,-0.768491,0
0.3141,-0.777628,0
0.3168,-0.786764,0
0.3195,-0.795901,0
0.3222,-0.805038,0
0.3249,-0.814175,0
0.3276,-0.823311,0
0.3303,-0.832448,0
0.333,-0.841585,0
0.3357,-0.850722,0
0.3384,-0.859858,0
0.3411,-0.868995,0
0.3438,-0.878132,0
0.3465,-0.887269,0
0.3492,-0.896405,0
0.3519,-0.905542,0
0.3546,-0.914679,0
0.3573,-0.923816,0
0.36,-0.932952,0
0.08,-0.0202083,0
0.0824,-0.0294804,0
0.0848,-0.0387525,0
0.0872,-0.0480246,0
0.0896,-0.0572967,0
0.092,-0.0665688,0
0.0944,-0.0758408,0
0.0968,-0.0851129,0
0.0992,-0.094385,0
0.1016,-0.103657,0
0.104,-0.112929,0
0.1064,-0.122201,0
0.1088,-0.131473,0
0.1112,-0.140745,0
0.1136,-0.150018,0
0.116,-0.15929,0
0.1184,-0.168562,0
0.1208,-0.177834,0
0.1232,-0.187106,0
0.1256,-0.196378,0
0.128,-0.20565,0
0.1304,-0.214922,0
0.1328,-0.224194,0
0.1352,-0.233466,0
0.1376,-0.242739,0
0.14,-0.252011,0
0.1424,-0.261283,0
0.1448,-0.270555,0
0.1472,-0.279827,0
0.1496,-0.289099,0
0.152,-0.298371,0
0.1544,-0.307643,0
0.1568,-0.316915,0
0.1592,-0.326187,0
0.1616,-0.335459,0
0.164,-0.344732,0
0.1664,-0.354004,0
0.1688,-0.363276,0
0.1712,-0.372548,0
0.1736,-0.38182,0
0.176,-0.391092,0
0.1784,-0.400364,0
0.1808,-0.409636,0
0.1832,-0.418908,0
0.1856,-0.42818,0
0.188,-0.437452,0
0.1904,-0.446725,0
0.1928,-0.455997,0
0.1952,-0.465269,0
0.1976,-0.474541,0
0.2,-0.483813,0
0.2024,-0.493085,0
0.2048,-0.502357,0
0.2072,-0.511629,0
0.2096,-0.520901,0
0.212,-0.530173,0
0.2144,-0.539445,0
0.2168,-0.548718,0
0.2192,-0.55799,0
0.2216,-0.567262,0
0.224,-0.576534,0
0.2264,-0.585806,0
0.2288,-0.595078,0
0.2312,-0.60435,0
0.2336,-0.613622,0
0.236,-0.622894,0
0.2384,-0.632166,0
0.2408,-0.641438,0
0.2432,-0.650711,0
0.2456,-0.659983,0
0.248,-0.669255,0
0.2504,-0.678527,0
0.2528,-0.687799,0
0.2552,-0.697071,0
0.2576,-0.706343,0
0.26,-0.715615,0
0.2624,-0.724887,0
0.2648,-0.734159,0
0.2672,-0.743432,0
0.2696,-0.752704,0
0.272,-0.761976,0
0.2744,-0.771248,0
0.2768,-0.78052,0
0.2792,-0.789792,0
0.2816,-0.799064,0
0.284,-0.808336,0
0.2864,-0.817608,0
0.2888,-0.82688,0
0.2912,-0.836152,0
0.2936,-0.845425,0
0.296,-0.854697,0
0.2984,-0.863969,0
0.3008,-0.873241,0
0.3032,-0.882513,0
0.3056,-0.891785,0
0.308,-0.901057,0
0.3104,-0.910329,0
0.3128,-0.919601,0
0.3152,-0.928873,0
0.3176,-0.938145,0
0.32,-0.947418,0
0.07,-0.021109,0
0.0721,-0.0304979,0
0.0742,-0.0398868,0
0.0763,-0.0492757,0
0.0784,-0.0586646,0
0.0805,-0.0680536,0
0.0826,-0.0774425,0
0.0847,-0.0868314,0
0.0868,-0.0962203,0
0.0889,-0.105609,0
0.091,-0.114998,0
0.0931,-0.124387,0
0.0952,-0.133776,0
0.0973,-0.143165,0
0.0994,-0.152554,0
0.1015,-0.161943,0
0.1036,-0.171332,0
0.1057,-0.18072,0
0.1078,-0.190109,0
0.1099,-0.199498,0
0.112,-0.208887,0
0.1141,-0.218276,0
0.1162,-0.227665,0
0.1183,-0.237054,0
0.1204,-0.246443,0
0.1225,-0.255832,0
0.1246,-0.265221,0
0.1267,-0.27461,0
0.1288,-0.283998,0
0.1309,-0.293387,0
0.133,-0.302776,0
0.1351,-0.312165,0
0.1372,-0.321554,0
0.1393,-0.330943,0
0.1414,-0.340332,0
0.1435,-0.349721,0
0.1456,-0.35911,0
0.1477,-0.368499,0
0.1498,-0.377888,0
0.1519,-0.387276,0
0.154,-0.396665,0
0.1561,-0.406054,0
0.1582,-0.415443,0
0.1603,-0.424832,0
0.1624,-0.434221,0
0.1645,-0.44361,0
0.1666,-0.452999,0
0.1687,-0.462388,0
0.1708,-0.471777,0
0.1729,-0.481166,0
0.175,-0.490555,0
0.1771,-0.499943,0
0.1792,-0.509332,0
0.1813,-0.518721,0
0.1834,-0.52811,0
0.1855,-0.537499,0
0.1876,-0.546888,0
0.1897,-0.556277,0
0.1918,-0.565666,0
0.1939,-0.575055,0
0.196,-0.584444,0
0.1981,-0.593833,0
0.2002,-0.603221,0
0.2023,-0.61261,0
0.2044,-0.621999,0
0.2065,-0.631388,0
0.2086,-0.640777,0
0.2107,-0.650166,0
0.2128,-0.659555,0
0.2149,-0.668944,0
0.217,-0.678333,0
0.2191,-0.687722,0
0.2212,-0.697111,0
0.2233,-0.706499,0
0.2254,-0.715888,0
0.2275,-0.725277,0
0.2296,-0.734666,0
0.2317,-0.744055,0
0.2338,-0.753444,0
0.2359,-0.762833,0
0.238,-0.772222,0
0.2401,-0.781611,0
0.2422,-0.791,0
0.2443,-0.800389,0
0.2464,-0.809777,0
0.2485,-0.819166,0
0.2506,-0.828555,0
0.2527,-0.837944,0
0.2548,-0.847333,0
0.2569,-0.856722,0
0.259,-0.866111,0
0.2611,-0.8755,0
0.2632,-0.884889,0
0.2653,-0.894278,0
0.2674,-0.903667,0
0.2695,-0.913055,0
0.2716,-0.922444,0
0.2737,-0.931833,0
0.2758,-0.941222,0
0.2779,-0.950611,0
0.28,-0.96,0
0.06,-0.021979,0
0.0618,-0.0314669,0
0.0636,-0.0409548,0
0.0654,-0.0504428,0
0.0672,-0.0599307,0
0.069,-0.0694187,0
0.0708,-0.0789066,0
0.0726,-0.0883945,0
0.0744,-0.0978825,0
0.0762,-0.10737,0
0.078,-0.116858,0
0.0798,-0.126346,0
0.0816,-0.135834,0
0.0834,-0.145322,0
0.0852,-0.15481,0
0.087,-0.164298,0
0.0888,-0.173786,0
0.0906,-0.183274,0
0.0924,-0.192762,0
0.0942,-0.20225,0
0.096,-0.211738,0
0.0978,-0.221226,0
0.0996,-0.230714,0
0.1014,-0.240202,0
0.1032,-0.249689,0
0.105,-0.259177,0
0.1068,-0.268665,0
0.1086,-0.278153,0
0.1104,-0.287641,0
0.1122,-0.297129,0
0.114,-0.306617,0
0.1158,-0.316105,0
0.1176,-0.325593,0
0.1194,-0.335081,0
0.1212,-0.344569,0
0.123,-0.354057,0
0.1248,-0.363545,0
0.1266,-0.373033,0
0.1284,-0.382521,0
0.1302,-0.392009,0
0.132,-0.401497,0
0.1338,-0.410984,0
0.1356,-0.420472,0
0.1374,-0.42996,0
0.1392,-0.439448,0
0.141,-0.448936,0
0.1428,-0.458424,0
0.1446,-0.467912,0
0.1464,-0.4774,0
0.1482,-0.486888,0
0.15,-0.496376,0
0.1518,-0.505864,0
0.1536,-0.515352,0
0.1554,-0.52484,0
0.1572,-0.534328,0
0.159,-0.543816,0
0.1608,-0.553304,0
0.1626,-0.562791,0
0.1644,-0.572279,0
0.1662,-0.581767,0
0.168,-0.591255,0
0.1698,-0.600743,0
0.1716,-0.610231,0
0.1734,-0.619719,0
0.1752,-0.629207,0
0.177,-0.638695,0
0.1788,-0.648183,0
0.1806,-0.657671,0
0.1824,-0.667159,0
0.1842,-0.676647,0
0.186,-0.686135,0
0.1878,-0.695623,0
0.1896,-0.705111,0
0.1914,-0.714599,0
0.1932,-0.724086,0
0.195,-0.733574,0
0.1968,-0.743062,0
0.1986,-0.75255,0
0.2004,-0.762038,0
0.2022,-0.771526,0
0.204,-0.781014,0
0.2058,-0.790502,0
0.2076,-0.79999,0
0.2094,-0.809478,0
0.2112,-0.818966,0
0.213,-0.828454,0
0.2148,-0.837942,0
0.2166,-0.84743,0
0.2184,-0.856918,0
0.2202,-0.866406,0
0.222,-0.875893,0
0.2238,-0.885381,0
0.2256,-0.894869,0
0.2274,-0.904357,0
0.2292,-0.913845,0
0.231,-0.923333,0
0.2328,-0.932821,0
0.2346,-0.942309,0
0.2364,-0.951797,0
0.2382,-0.961285,0
0.24,-0.970773,0
0.05,-0.0228167,0
0.0515,-0.0323865,0
0.053,-0.0419563,0
0.0545,-0.0515261,0
0.056,-0.0610959,0
0.0575,-0.0706656,0
0.059,-0.0802354,0
0.0605,-0.0898052,0
0.062,-0.099375,0
0.0635,-0.108945,0
0.065,-0.118515,0
0.0665,-0.128084,0
0.068,-0.137654,0
0.0695,-0.147224,0
0.071,-0.156794,0
0.0725,-0.166364,0
0.074,-0.175933,0
0.0755,-0.185503,0
0.077,-0.195073,0
0.0785,-0.204643,0
0.08,-0.214213,0
0.0815,-0.223782,0
0.083,-0.233352,0
0.0845,-0.242922,0
0.086,-0.252492,0
0.0875,-0.262061,0
0.089,-0.271631,0
0.0905,-0.281201,0
0.092,-0.290771,0
0.0935,-0.300341,0
0.095,-0.30991,0
0.0965,-0.31948,0
0.098,-0.32905,0
0.0995,-0.33862,0
0.101,-0.34819,0
0.1025,-0.357759,0
0.104,-0.367329,0
0.1055,-0.376899,0
0.107,-0.386469,0
0.1085,-0.396039,0
0.11,-0.405608,0
0.1115,-0.415178,0
0.113,-0.424748,0
0.1145,-0.434318,0
0.116,-0.443888,0
0.1175,-0.453457,0
0.119,-0.463027,0
0.1205,-0.472597,0
0.122,-0.482167,0
0.1235,-0.491737,0
0.125,-0.501306,0
0.1265,-0.510876,0
0.128,-0.520446,0
0.1295,-0.530016,0
0.131,-0.539585,0
0.1325,-0.549155,0
0.134,-0.558725,0
0.1355,-0.568295,0
0.137,-0.577865,0
0.1385,-0.587434,0
0.14,-0.597004,0
0.1415,-0.606574,0
0.143,-0.616144,0
0.1445,-0.625714,0
0.146,-0.635283,0
0.1475,-0.644853,0
0.149,-0.654423,0
0.1505,-0.663993,0
0.152,-0.673563,0
0.1535,-0.683132,0
0.155,-0.692702,0
0.1565,-0.702272,0
0.158,-0.711842,0
0.1595,-0.721412,0
0.161,-0.730981,0
0.1625,-0.740551,0
0.164,-0.750121,0
0.1655,-0.759691,0
0.167,-0.76926,0
0.1685,-0.77883,0
0.17,-0.7884,0
0.1715,-0.79797,0
0.173,-0.80754,0
0.1745,-0.817109,0
0.176,-0.826679,0
0.1775,-0.836249,0
0.179,-0.845819,0
0.1805,-0.855389,0
0.182,-0.864958,0
0.1835,-0.874528,0
0.185,-0.884098,0
0.1865,-0.893668,0
0.188,-0.903238,0
0.1895,-0.912807,0
0.191,-0.922377,0
0.1925,-0.931947,0
0.194,-0.941517,0
0.1955,-0.951087,0
0.197,-0.960656,0
0.1985,-0.970226,0
0.2,-0.979796,0
0.04,-0.0236213,0
0.0412,-0.0332563,0
0.0424,-0.0428912,0
0.0436,-0.0525262,0
0.0448,-0.0621611,0
0.046,-0.0717961,0
0.0472,-0.0814311,0
0.0484,-0.091066,0
0.0496,-0.100701,0
0.0508,-0.110336,0
0.052,-0.119971,0
0.0532,-0.129606,0
0.0544,-0.139241,0
0.0556,-0.148876,0
0.0568,-0.158511,0
0.058,-0.168146,0
0.0592,-0.177781,0
0.0604,-0.187416,0
0.0616,-0.197051,0
0.0628,-0.206685,0
0.064,-0.21632,0
0.0652,-0.225955,0
0.0664,-0.23559,0
0.0676,-0.245225,0
0.0688,-0.25486,0
0.07,-0.264495,0
0.0712,-0.27413,0
0.0724,-0.283765,0
0.0736,-0.2934,0
0.0748,-0.303035,0
0.076,-0.31267,0
0.0772,-0.322305,0
0.0784,-0.33194,0
0.0796,-0.341575,0
0.0808,-0.35121,0
0.082,-0.360845,0
0.0832,-0.37048,0
0.0844,-0.380115,0
0.0856,-0.38975,0
0.0868,-0.399385,0
0.088,-0.40902,0
0.0892,-0.418655,0
0.0904,-0.42829,0
0.0916,-0.437924,0
0.0928,-0.447559,0
0.094,-0.457194,0
0.0952,-0.466829,0
0.0964,-0.476464,0
0.0976,-0.486099,0
0.0988,-0.495734,0
0.1,-0.505369,0
0.1012,-0.515004,0
0.1024,-0.524639,0
0.1036,-0.534274,0
0.1048,-0.543909,0
0.106,-0.553544,0
0.1072,-0.563179,0
0.1084,-0.572814,0
0.1096,-0.582449,0
0.1108,-0.592084,0
0.112,-0.601719,0
0.1132,-0.611354,0
0.1144,-0.620989,0
0.1156,-0.630624,0
0.1168,-0.640259,0
0.118,-0.649894,0
0.1192,-0.659528,0
0.1204,-0.669163,0
0.1216,-0.678798,0
0.1228,-0.688433,0
0.124,-0.698068,0
0.1252,-0.707703,0
0.1264,-0.717338,0
0.1276,-0.726973,0
0.1288,-0.736608,0
0.13,-0.746243,0
0.1312,-0.755878,0
0.1324,-0.765513,0
0.1336,-0.775148,0
0.1348,-0.784783,0
0.136,-0.794418,0
0.1372,-0.804053,0
0.1384,-0.813688,0
0.1396,-0.823323,0
0.1408,-0.832958,0
0.142,-0.842593,0
0.1432,-0.852228,0
0.1444,-0.861863,0
0.1456,-0.871498,0
